"Geo_FIPS","cluster","PC1","PC2","PC3"
6085504806,13,0.252193816374383,1.61342856519493,1.31241236111345
6085504901,9,-1.14286037519071,-0.426266828983038,3.94595979915048
6085505001,9,-0.110723422640185,1.06759170364136,2.17307301256379
6085505006,9,-1.74882409927461,-0.951450268217342,2.94789937856844
6085505007,13,0.823131196900336,1.61619597499814,1.17300655455516
6085505008,15,-0.439853508628132,-2.94372671983256,3.24266959523332
6085505009,13,2.01599300344778,1.18430990496926,0.859033424713826
6085505100,15,1.17419588522633,-0.601248304690224,0.265063608141631
6085505202,6,2.67301066404503,0.210776807816592,0.421395686000609
6085505203,15,0.906261747771624,-1.21784024412182,-0.556240890095242
6085505301,13,1.22692694718775,1.19085283490395,1.66032642932505
6085505302,1,-1.36882122550909,1.11666215672212,0.600846994424872
6085505303,13,1.44665372497523,-0.0788059289929277,1.16341283587072
6085505304,1,-1.7919632222204,1.50118059859132,0.97842757542325
6085505305,13,-0.046152661774339,0.766806157819567,1.52797749761172
6085505401,9,0.38391126101315,-0.645765823060214,2.50632385040429
6085505402,13,-0.446580012613115,0.914485920527904,1.44510391965253
6085505403,15,0.0728353260212066,-0.419161621250187,1.64225853364178
6085505500,13,-0.78878136646218,0.434634595677961,0.185417875528639
6085505600,15,2.50636792831019,-2.97595389524342,-0.822415162563545
6085505700,15,1.19717778445716,-1.35002962798603,-0.504323707476056
6085505800,1,-1.13503440601096,0.356157510837233,-0.796289256991823
6085505900,1,0.00391960343552336,-0.572812775234679,-0.195672066189586
6085506000,1,-1.30491494410474,-0.0576847696760172,0.00338040524987993
6085506101,14,-1.55109872780376,0.512765283855778,0.52647593155075
6085506102,8,-2.01088659417573,0.0331851484913726,1.18322753077687
6085506103,14,-2.01853626455495,0.94064843191016,2.26185301926524
6085506202,9,-2.28362575103071,0.355319816713383,1.65989425390166
6085506203,9,0.592927516414119,-0.539556354200486,3.54685892858373
6085506204,9,-1.36571664394202,1.03917862096189,1.94815747335733
6085506301,6,1.03651379050323,-0.928012885752491,0.37807237029477
6085506302,1,-1.92692037000129,-0.147230606919143,-0.0864744181129082
6085506304,6,1.55532767898588,-0.734420720036596,0.862714646629797
6085506305,6,3.40639254881554,-0.43910755580645,0.332797704967115
6085506401,1,-0.0496816075918149,-0.605344181140338,0.21271655418515
6085506402,13,1.33049252129243,0.181693075726001,-0.35391573122149
6085506501,6,4.09399428986782,-0.0312403329136722,-0.125676604153086
6085506502,15,-1.07907423819667,-0.892688090771891,-1.97039881774397
6085506503,8,0.188371332096364,-0.479331707970649,-0.463337728247657
6085506601,1,0.169033351516992,0.31177876484321,0.222113970661693
6085506603,1,-1.76692159418696,1.39346270597724,0.586538841290711
6085506604,8,-2.96691462301022,1.06402716187929,1.15843256564135
6085506605,13,0.47695736781228,0.478735896870943,0.784105090793852
6085506606,1,-0.858067040973786,-0.361516334769547,0.296509867131255
6085506701,8,-3.1454435099136,1.4030761369302,0.0639932423405215
6085506702,1,0.0231163833733301,0.591624966764869,-0.119857606981187
6085506703,1,-1.02398344929845,0.355284284450254,-0.613536235857123
6085506801,1,-3.1934419937813,0.385924284080776,-0.777849410914917
6085506802,1,-2.17332854410695,0.76986772903314,-0.530954221478098
6085506803,1,-1.77394635170725,0.993855530270736,-0.0122170473730827
6085506804,1,-4.49601637050844,1.22286933266219,0.164756203845435
6085506900,1,-4.07871096112752,1.08154921665927,-0.457314860008097
6085507001,1,-5.05408134236795,-0.491764086419838,-1.28167775028195
6085507002,1,-4.84270842889479,1.04082861766648,-0.318737909824067
6085507100,1,-2.55547493261526,-1.13208978686258,-1.52966552901029
6085507203,1,-3.09297985501112,-0.0760899189391514,-0.0175877922345326
6085507205,1,-5.10209961087712,0.927546420403022,-0.312350876656649
6085507206,1,-5.49460354169881,0.941173774703456,-0.425580024104218
6085507301,14,-4.89496964540558,1.1654584868697,1.89099010642582
6085507302,1,-4.5196171426687,1.03919781252559,0.598719228773458
6085507401,14,-4.88733648018033,1.22831576122628,2.79587751466297
6085507402,14,-3.8589827771761,0.984643967161184,1.27106852304609
6085507500,14,-5.24291906121772,1.37298302158683,2.80477716867291
6085507600,14,-5.35617233627463,1.02771997047354,2.02533024077526
6085507701,14,-3.82582501372352,1.27432402708802,2.98910407406247
6085507702,14,-4.61751689603459,1.29619593028987,3.26047339973994
6085507703,9,-3.46792955072439,0.78729252142131,2.62449865458824
6085507805,9,-1.35520260153203,0.087437792166856,2.34561500224996
6085507806,9,-1.88521073655324,-0.0599128643691569,4.2969193105531
6085507807,9,-2.85018827458264,0.857814704638731,3.90079771537304
6085507808,14,-3.47009885062047,1.15706399546828,3.89474759186355
6085507903,14,-3.24145388683123,1.75237858666328,3.78130799749667
6085507904,14,-4.47150131069453,0.872289273062495,3.58652066791865
6085507905,9,-1.32758845722287,0.295282704942593,4.15647887489207
6085507906,14,-3.46415995969545,1.57373474817275,3.90824411837138
6085508001,9,-1.97288031817587,0.505266236201759,2.9314973829678
6085508003,9,-1.57085507111533,0.794422320521022,2.86034478773393
6085508004,9,-0.82147400259936,0.601246653685353,3.0149718719014
6085508101,9,-3.18515734838539,1.08615297442522,3.41536750827123
6085508102,9,-2.52422579937383,0.338176976033603,3.61471247626256
6085508202,14,-2.0488912813569,0.260951882217414,1.91612471451368
6085508203,9,-3.21307268087144,0.7018087423703,2.78924247202049
6085508204,9,-2.68740193026232,0.857010935185036,2.89385362022086
6085508301,14,-4.56297603971224,0.797971293049609,1.69177055663914
6085508303,14,-5.00035357171782,0.951088697053155,1.68167981707696
6085508304,9,0.0641097886662347,-0.415195304064845,2.55741532824936
6085508401,14,-2.30205639191348,0.74540823593703,1.60385802093749
6085508403,14,-4.27442366027103,0.832680973469915,1.44320791678456
6085508404,1,-3.24554410886481,-0.152893634319106,1.80404512649729
6085508503,9,-0.765073051565902,-0.786277666839218,2.93385376185762
6085508504,9,1.56712863795214,-1.88746861869936,2.21875034636325
6085508505,1,-2.39565175421166,-0.107342978393018,2.15031737067924
6085508507,9,0.173917574471138,-1.56204879005126,2.89507196308021
6085508508,1,-0.591678337162159,-0.370866083807023,1.73374979761022
6085508601,14,-1.72169184554587,0.222977908087242,0.881805381198189
6085508602,1,0.171203251814123,-0.325514279709,0.250936460208043
6085508703,9,-0.52430668255005,-1.00503443100857,2.23114994719059
6085508704,15,-0.040968707917601,-0.538949622010663,1.59605581562206
6085508800,6,1.31829671857474,0.0751949889447012,1.23807004987384
6085508900,13,2.36369852241843,0.943630034110429,0.67847188520038
6085509000,6,2.31263649233149,0.874868996271441,0.363706361779016
6085509102,9,-1.85972314421703,-1.00564990369869,2.97499047518693
6085509105,15,-0.0527355480441876,-0.907482469454619,1.40935917016616
6085509106,1,-0.299879717235743,-0.703174098702791,1.47360749101453
6085509107,15,1.98339209004159,-2.70399954419272,2.10863115550391
6085509108,15,0.116987824118457,-0.919864254481147,0.39811768224199
6085509109,1,-2.80184091911112,-1.18819893019561,1.39844739023146
6085509201,1,-1.28964262206191,-1.94844237735754,0.550179151201459
6085509202,1,-1.68807028010511,-0.765456574754787,1.31902774745128
6085509302,14,-1.99504830841372,-0.0584184398539804,-0.0456354026675941
6085509303,15,0.417513673225136,-1.65683252873107,0.768638191369203
6085509304,1,-0.774009551742018,-0.899976005366635,1.26056922365485
6085509401,7,-1.19850597760008,-3.24987653805451,2.15893996257725
6085509403,15,2.09745155732704,-2.87319824453358,0.62674260320569
6085509404,15,0.477502469321296,-0.86101718218963,1.72026090725526
6085509500,15,0.113677677706899,-1.90231170688047,0.454821024276972
6085509600,1,-2.50232662439454,-2.46774997498941,-0.151371439352184
6085509700,1,-1.73051958354506,-1.82556410917762,0.159805851052001
6085509801,7,-3.09898032687524,-0.649173282863409,0.744372183777286
6085509802,14,-2.40596868130897,-0.582001043166665,0.654931244195666
6085509901,1,-5.07390735585358,0.598249439922745,0.580722341357401
6085509902,1,-3.27546907953869,0.0800578439636795,0.39342911988045
6085510001,14,-5.38019363331583,0.736041093055093,0.579809629864721
6085510002,1,-4.42956727712559,0.812997481720034,1.0136889591179
6085510100,1,-5.9425322184564,0.563076752212962,0.822594515829779
6085510200,14,-5.36042211197413,0.306433229108504,0.435590801068728
6085510300,1,-5.5461326939445,-0.213292061838977,0.957857189024181
6085510400,1,-5.63179173032755,0.369572161537045,1.17494207115507
6085510500,1,-5.19075682618701,-0.437336431017218,0.800969670076873
6085510600,7,-2.39527372420126,-0.401719880086736,1.5704975701577
6085510700,1,-2.06854441744461,-1.55969261200764,1.87744230120537
6085510801,14,-5.00525679363233,-0.422199501374555,2.21312952956011
6085510802,1,-5.18031014715995,-0.0952604801356415,1.42137517740164
6085510803,7,-3.72669108040009,-0.463805919980644,1.90130612020618
6085510900,7,-3.77146633381329,-0.631983431767253,1.88537462291867
6085511000,7,-2.72477812281457,-0.0797087177748975,1.65549802728035
6085511100,1,-5.37717766596318,0.0361317711889408,1.69595430353547
6085511200,1,-5.43259516014763,-0.712120526615804,0.70690720810603
6085511301,7,-3.29780335489583,-2.35429100634019,0.224644709538955
6085511302,7,-2.36353040160808,-3.89472025693611,0.498327375827504
6085511400,1,-5.2486962643588,-0.685671273928901,0.387883828778664
6085511500,7,-3.94123540522468,-2.3800182145483,0.838956950023718
6085511608,10,3.35926500637845,-5.67664187604515,-1.48423288803979
6085511609,7,-2.53797925096038,-4.22872986103481,0.978211616061776
6085511701,1,-6.24279553825572,0.382505675453838,1.28150311581698
6085511702,1,-6.06662710449651,0.475850382971115,0.979996548973346
6085511704,1,-6.47429644066455,0.729708766727644,1.43704001575818
6085511707,1,-5.32923065499436,1.37661029622631,-0.272432651244278
6085511800,1,-4.36102345104996,0.487526057224335,-2.10566782443719
6085511905,8,-2.75940232567454,1.42068458861877,1.03826702901233
6085511907,8,-3.27470262106194,1.87074772823617,1.23451075305393
6085511909,14,-4.38391921265833,2.09977956185427,1.8990413378586
6085511910,1,-5.04021372212073,1.12543932261989,0.38514049257168
6085511911,8,-2.41686865568535,1.35467306657077,-0.181032183215322
6085511912,14,-4.20650894946643,1.570088829058,2.21958821935129
6085511913,1,-4.16383815789039,1.81108349818852,0.440201891444873
6085511914,8,-3.87350265186756,1.54419536161547,0.504648196029734
6085511915,6,2.7056410327485,0.555424754163633,-0.170449384817399
6085511916,8,-1.82975601335022,1.04986112300113,0.289018476017889
6085512001,8,-2.009939341658,2.53149899352654,1.41321176502914
6085512005,1,-1.15453955800134,1.71753503674113,-0.474383118173351
6085512017,13,2.54357755584962,2.10597309334623,0.910367195670099
6085512019,8,0.562936122169604,1.32331899421658,0.440458140497165
6085512020,6,1.69260564340267,-0.17140296900029,1.2516187172167
6085512021,8,-0.916357275613316,1.34749104548765,0.778054028428629
6085512022,6,2.83696115960177,0.892568032201521,0.0916997243146459
6085512023,6,2.64620645611562,0.703749948321795,-0.78458817072821
6085512024,8,0.0335095464853354,0.797397058797516,-0.26506553262598
6085512025,8,-2.38180151570297,1.36355900165923,-0.14483277401986
6085512026,8,0.144098083614804,1.68437783529227,0.0504456080127581
6085512027,8,1.2856655204419,0.403126890282363,-0.747242483564015
6085512029,1,-1.11417074028432,1.03212407333842,-0.667614523391686
6085512030,1,-2.43334591291853,1.41302273682711,-0.162422849352518
6085512031,1,-1.21968918416861,1.99230589326237,-0.204877861721686
6085512032,1,-0.964739184963303,2.33462545791106,-0.700581977889919
6085512033,8,-0.227389504820182,1.88887050611952,-0.484655005627364
6085512034,8,-1.74609787877915,1.99150354133707,0.191355120724087
6085512035,1,-0.66222203509021,1.89709583968724,-0.963505311214818
6085512036,9,0.0484508713523304,0.0825731606808957,0.867131939333518
6085512037,1,-1.52120623294003,1.92575884799569,0.09286078637245
6085512038,15,0.806643176948987,1.63834825661164,0.128635930269017
6085512039,13,0.238590851072059,2.36719039461096,1.53695614936908
6085512042,13,1.99927109070811,1.19666285715165,1.32957362846045
6085512043,6,6.19063704935566,2.02605617717448,-0.110017607079374
6085512045,1,-0.904831254226297,2.05672332462144,-0.780142757067813
6085512047,1,-0.628038453355269,1.67123803901246,-0.43287270840538
6085512052,15,-0.40763683198494,-0.10873091485358,-0.0828620426806933
6085512053,8,0.843434876223126,1.3166629477074,-0.233836571877351
6085512100,13,-0.520643886953869,2.29014592920307,-0.458698816280516
6085512200,8,-2.96724987285139,1.38812362596726,-1.84219758751482
6085512305,1,-2.0308348957262,1.57672496601494,-0.95778291463837
6085512307,1,-2.04780467528986,1.76950506284644,-1.46577918736116
6085512308,8,-2.48737046969204,2.20731217728868,-0.456626706881957
6085512309,8,-1.80543803851181,2.26783241864783,-1.60111840762866
6085512310,13,2.71785094482308,2.1661106942534,-1.00741392077435
6085512311,8,-1.37421053959388,2.33959923668597,-0.633571312140864
6085512312,8,-1.20964234729967,2.37617250495254,-0.889195211679843
6085512313,13,0.919950626395344,1.59462249748324,-0.925215030675327
6085512314,13,2.3115731788067,1.21854558881154,-0.946797465689303
6085512401,13,-1.04685201343875,2.32245404526812,-1.18136987273359
6085512402,13,-0.783704565135768,2.68821036232975,-0.980648161030551
6085512503,8,-2.32777068657153,2.3113529993908,-0.91811912183975
6085512505,13,2.15401132715243,2.4283361938121,-1.64947872321285
6085512506,13,3.77443716390954,2.36378815746505,-1.49680220553322
6085512508,13,1.96900153438791,1.470986814182,-1.91868539867197
6085512509,13,0.60854480047314,3.06116798280928,-1.15272474203919
6085512510,8,0.183739471160474,2.01394263921699,-1.7767875064397
6085512602,13,1.45005432676764,2.94151558748037,-2.04588588402215
6085512603,6,5.19766690614733,1.80857294408385,-1.2019321714139
6085512604,6,4.96574959565447,2.43830565924003,-1.59915129832437
6085513000,10,2.4249852919649,-5.07533240299559,0.200151853238925
6095250103,13,2.09296645491701,1.51739182908746,0.0439151851366079
6095250104,13,0.167832288286381,1.71167430436391,0.30031666583227
6095250105,13,0.0373660055832405,1.44174786353485,2.24886899346903
6095250106,14,-1.46234452676548,2.3720116469973,1.82351085155551
6095250200,3,3.90457552363971,0.637877611300595,-1.85377339846947
6095250300,3,3.71025387313643,1.81589954599719,-1.21045619994178
6095250400,13,2.10594281910569,1.26304775911704,-1.97072410744784
6095250501,8,1.28496903624984,1.25091854051739,-1.96712203331212
6095250502,13,0.854803728395111,1.59919776408678,-1.06951771493292
6095250601,3,2.82290961112579,1.53622653756246,-1.29397525384126
6095250604,14,-1.26590463004004,0.771601429928194,0.909583029323046
6095250605,14,-0.500625936428817,1.12674017079115,0.360806499606396
6095250701,3,3.38207065429169,0.62931139526188,-1.48429303805281
6095250801,15,0.919401879895008,-0.0976544266360372,-1.80023532563723
6095250900,3,5.59281486382244,-1.53553479551808,-1.44105554908764
6095251000,3,4.07124423859667,-1.37376144271149,-2.47955701729646
6095251100,6,4.79498446670259,1.37220444891057,-1.94565275798797
6095251200,6,3.50008003038203,0.27736189703908,-1.54058618168824
6095251300,13,0.728841808407298,0.164402609185502,-2.78354022155084
6095251400,8,0.512401517257893,0.0399175136220687,-1.56305268546287
6095251500,3,4.29186321750153,0.39739236923058,-1.47575799325251
6095251600,3,4.76119251083183,-1.06884827769438,-2.01559740256389
6095251701,3,2.4428845065442,-1.03449209631717,-1.24261963469261
6095251702,13,2.98692278442827,0.230181870569659,0.19754683805933
6095251802,6,4.12918371104379,-0.0558350310991651,-0.684474179419674
6095251803,13,2.67065373316588,2.44833871846541,0.0560491771558468
6095251804,13,1.75466193703524,2.98804732069925,1.37464423369864
6095251901,3,3.64300978748139,0.759761575154431,-1.59569077609378
6095251902,13,3.26336421236805,2.39556697198799,-0.429393760568776
6095251903,13,1.86456465827161,2.16230314526337,0.267381159845401
6095252000,1,-1.89378342239024,-0.0848096879342127,-2.22973897763094
6095252102,8,-0.185661411612829,0.538130339886449,-3.06059637360117
